Mass,LogL,LogL_lb,LogL_ub
0.3660000000000001,-1.7453490262865725,-1.759603146274575,-1.7290129451696836
0.3670000000000001,-1.742267072055046,-1.7566214593907608,-1.725997301188459
0.3680000000000001,-1.7393744316394606,-1.7536165425827202,-1.7229008657958915
0.36900000000000005,-1.7364576744060858,-1.7506744283423372,-1.7199938399122392
0.37000000000000005,-1.7335160980844317,-1.7477856884675442,-1.7173970524636781
0.37100000000000005,-1.7305831664737883,-1.7448725956284772,-1.714650451315944
0.37200000000000005,-1.7278108298124224,-1.7421305906863402,-1.7117424081652723
0.37300000000000005,-1.7249767089358086,-1.7392425678740215,-1.7092683117257348
0.37400000000000005,-1.7221724438294026,-1.7363077048126212,-1.7064898296635707
0.37500000000000006,-1.719395984242309,-1.7335946656815473,-1.703956860337661
0.37600000000000006,-1.7166516609560465,-1.7308003432490584,-1.7012378254820792
0.37700000000000006,-1.71410713508737,-1.727991273473866,-1.698946904028276
0.37800000000000006,-1.7114173445619807,-1.7253866476084743,-1.6964555478952374
0.37900000000000006,-1.708752527428588,-1.7226374634158623,-1.6940315796715708
0.38000000000000006,-1.706289594751175,-1.7198239424378314,-1.6917805719328194
0.38100000000000006,-1.7038215242954833,-1.7172831469639347,-1.6894416409866997
0.38200000000000006,-1.7013184059382849,-1.7145592632567594,-1.68736832699178
0.38300000000000006,-1.6988782940186122,-1.7119246341390115,-1.6851461077125767
0.38400000000000006,-1.6964363231734405,-1.7092332994039658,-1.6830121010005277
0.38500000000000006,-1.6941788467840557,-1.7068394367413853,-1.6810214210585315
0.38600000000000007,-1.6918327468303134,-1.7041579978748764,-1.6789089519161426
0.38700000000000007,-1.6895557194352764,-1.7017587211628484,-1.677036943872158
0.38800000000000007,-1.68724634432599,-1.699333990592451,-1.6750589973111716
0.3889236042162152,-1.6852573330944178,-1.6970128964795772,-1.6734043275592136
0.38900000000000007,-1.6850286926603202,-1.696881057607314,-1.673181484237189
0.39000000000000007,-1.6828702158986357,-1.69437633603766,-1.6714444443250414
0.39100000000000007,-1.6806726931505154,-1.6920839422190608,-1.6696496369526774
0.39200000000000007,-1.6785355357476934,-1.689745667398746,-1.667922505924592
0.39252757016455536,-1.6774495265397151,-1.6886601583715586,-1.666923155235122
0.39300000000000007,-1.6764970570287308,-1.6875731381969719,-1.6662103278637281
0.3940000000000001,-1.6745323341241036,-1.685268229164727,-1.6643524937273622
0.3950000000000001,-1.672474464681403,-1.6830259906659206,-1.6627439387482097
0.3960000000000001,-1.6705327013382054,-1.680846241220119,-1.6610099104708822
0.3970000000000001,-1.6685354626709157,-1.6785758495999277,-1.6593306967239967
0.3980000000000001,-1.6666936221881663,-1.676575314567554,-1.6577360689952054
0.3990000000000001,-1.6648548276219919,-1.6745030157566363,-1.6561106665031047
0.4000000000000001,-1.6630700797585076,-1.6723033260534632,-1.654358135154196
0.4010000000000001,-1.6611696135146012,-1.6704473755234788,-1.6526850194878637
0.4020000000000001,-1.6594508083762645,-1.6682651980361047,-1.6509329972010571
0.4030000000000001,-1.6576990313921052,-1.6663712663930221,-1.6493085838315982
0.4040000000000001,-1.6559601494223883,-1.664585897823875,-1.6473774995427188
0.4050000000000001,-1.6541778475524753,-1.6628230290298576,-1.6455684690012293
0.40536323829516313,-1.6536144142159348,-1.662248693675207,-1.6449634903894188
0.4060000000000001,-1.652445934139442,-1.6610676950788696,-1.6437602376962794
0.4070000000000001,-1.6507718910215834,-1.659417676494292,-1.6417954708263873
0.4080000000000001,-1.6489546816814853,-1.6577757428758813,-1.6399393863208394
0.4090000000000001,-1.6472031424961031,-1.65606039622923,-1.6379806800214753
0.4100000000000001,-1.6454297292905302,-1.6544064300000223,-1.6360419432863242
0.41067343058300265,-1.6442436710699406,-1.6532082611800618,-1.6346737452337639
0.4110000000000001,-1.6435341812437094,-1.65272254523064,-1.6339290327714204
0.4120000000000001,-1.6416313582357722,-1.6511229796752895,-1.632040513878929
0.4130000000000001,-1.6399117931014493,-1.6494779306448484,-1.630019309924755
0.41302240271594065,-1.6398171777094719,-1.6494765313869189,-1.6298724567169245
0.4140000000000001,-1.6380264361655514,-1.6478935980791822,-1.6279781329164558
0.4150000000000001,-1.6362299252583576,-1.6463084195481912,-1.6260219735325836
0.4160000000000001,-1.6343538857504192,-1.6444767044903577,-1.6238894118806848
0.4170000000000001,-1.6324113526333142,-1.6428968028272506,-1.6217553982491584
0.4180000000000001,-1.630606235404821,-1.6411319815541705,-1.6197882772569892
0.4190000000000001,-1.628628765300919,-1.6394867425563169,-1.6176035492431113
0.4200000000000001,-1.626663290903185,-1.637823704545754,-1.6154270116640714
0.4210000000000001,-1.624782060463639,-1.6359826166542137,-1.6132674453795057
0.4220000000000001,-1.622718849036756,-1.6342851325173244,-1.611290488272266
0.4230000000000001,-1.6207630331873806,-1.632519168539337,-1.609046666882954
0.4240000000000001,-1.6186718192972651,-1.6307373425085698,-1.6067536620025693
0.4250000000000001,-1.6165736678833342,-1.628785718181649,-1.6044815757585715
0.4250810591092923,-1.6164882587254434,-1.6286969842358112,-1.6043589989289175
0.42563907293008796,-1.6152110156731416,-1.6274930660254872,-1.603171237175177
0.4260000000000001,-1.6144591180209584,-1.6269286143461947,-1.6024147518369172
0.4270000000000001,-1.6124930027185167,-1.6250198041409498,-1.600119769879658
0.4280000000000001,-1.610283812994305,-1.6230685756392798,-1.5978978521265095
0.4290000000000001,-1.6080845432452402,-1.62109648065773,-1.5957665399311887
0.4300000000000001,-1.6060490691197327,-1.6191154098289209,-1.5932981246545745
0.4310000000000001,-1.6038269805425154,-1.6171143366088447,-1.5910717686041167
0.4320000000000001,-1.601623599089471,-1.6150363481809704,-1.588861296633437
0.4330000000000001,-1.5994241864354062,-1.6128910016505127,-1.5864037108559155
0.4340000000000001,-1.597279659072679,-1.6107875538918266,-1.5842227666678481
0.4350000000000001,-1.5949423366398514,-1.6085261485074809,-1.5817561933414526
0.4360000000000001,-1.5925768605359198,-1.60640370265561,-1.5792619678601998
0.4370000000000001,-1.590335497562109,-1.6040640460294435,-1.5769992015797953
0.4380000000000001,-1.5879402469359507,-1.6019655981814394,-1.5745487300680665
0.4390000000000001,-1.585565029144191,-1.5996184616330118,-1.5721384669504084
0.4400000000000001,-1.5832358686334347,-1.5972515997756633,-1.56965104771186
0.44054675150163847,-1.581974943437705,-1.5960199232711525,-1.5683402457973696
0.4410000000000001,-1.5808381973057404,-1.5949779336471235,-1.5672605530136137
0.4420000000000001,-1.578375101431266,-1.5926573179285586,-1.5648372545810827
0.4430000000000001,-1.5758959497460654,-1.590214355238101,-1.562332794594048
0.4440000000000001,-1.5736068165793964,-1.5877701927304846,-1.5597342376782117
0.4450000000000001,-1.5710803879835504,-1.5851107443277024,-1.5572262335335527
0.4460000000000001,-1.5685718100583212,-1.5828057970715386,-1.5547699746836672
0.4470000000000001,-1.5659949934866675,-1.5802712721833667,-1.552262749346585
0.4480000000000001,-1.5634044559235991,-1.577719825222736,-1.5495323310976459
0.4490000000000001,-1.5609313483040501,-1.5749671570381283,-1.5469996543111284
0.4500000000000001,-1.5583393795571814,-1.5724365040862522,-1.5444656283016132
0.4510000000000001,-1.5557627584132048,-1.5698884453103938,-1.5417026665654485
0.4520000000000001,-1.553131682685287,-1.5672622967429723,-1.5392107081820043
0.4530000000000001,-1.5505104484089902,-1.564456536860074,-1.5365250490138587
0.4540000000000001,-1.5477497635981834,-1.5618052381652927,-1.5337127589067974
0.45500000000000007,-1.5450855458677102,-1.5590577942591557,-1.531042145546956
0.45600000000000007,-1.5423036903922829,-1.5563326213318627,-1.5282283952021243
0.4570000000000001,-1.5396805581129898,-1.5535731446352075,-1.5255403271026386
0.4580000000000001,-1.536933379905511,-1.5508750398808324,-1.5228222642997973
0.4590000000000001,-1.5341242775368666,-1.548006368080435,-1.5200912890012983
0.4600000000000001,-1.5314420549633865,-1.545330721857564,-1.517126825874987
0.46079381980549183,-1.5291735390417251,-1.543117921711309,-1.5148104832144322
0.4610000000000001,-1.5285299306312268,-1.542581523674147,-1.5144026406257365
0.4620000000000001,-1.525766231615377,-1.5396688727795402,-1.5116525896758706
0.4630000000000001,-1.5228318866780712,-1.5368358361210863,-1.5087784656084193
0.4640000000000001,-1.5199483446467021,-1.5339637723267128,-1.5059617138236185
0.4650000000000001,-1.5171143282218278,-1.531069654121186,-1.5030728506312467
0.46539542261852596,-1.5160240161110172,-1.530048695910605,-1.5020364981055956
0.4660000000000001,-1.514328535189711,-1.5283814615693436,-1.500184377046171
0.4670000000000001,-1.5113084448489849,-1.5254698663303476,-1.4973044555683355
0.4680000000000001,-1.5084861092846613,-1.5225643142153011,-1.4944500316931175
0.4690000000000001,-1.505516094516019,-1.5196704156663996,-1.4915195149239413
0.4700000000000001,-1.5025717735890038,-1.5166266421398087,-1.4885585995231498
0.4710000000000001,-1.4996819972533504,-1.5137252517055237,-1.4856459796763115
0.4720000000000001,-1.4967755487468941,-1.5107191443146153,-1.4828632357090465
0.4730000000000001,-1.4936392799358986,-1.507760388663443,-1.4797376639911366
0.4740000000000001,-1.4906957031730037,-1.5047912476566738,-1.4768468692771983
0.4750000000000001,-1.4877062453374463,-1.5016910103302386,-1.4737349492484866
0.4760000000000001,-1.4847842926498322,-1.4986831258485063,-1.4708221327840552
0.4770000000000001,-1.4818147305472982,-1.4957270105782525,-1.4677695887546875
0.4780000000000001,-1.478837310113371,-1.4928651921930318,-1.46488289645861
0.4790000000000001,-1.4759476129134939,-1.489638095224024,-1.461632742584317
0.47916487467198,-1.475405636687563,-1.4891812068001595,-1.4613134724886778
0.4800000000000001,-1.4728951995055177,-1.486733950352991,-1.4587474589116485
0.4810000000000001,-1.4698319978541665,-1.4836689240514227,-1.4557816891731559
0.4820000000000001,-1.4669760596750332,-1.4806056415409499,-1.4528205288241123
0.4830000000000001,-1.463954068099497,-1.4777822017919005,-1.449699261066642
0.4840000000000001,-1.4608912239820309,-1.4747564181245965,-1.4466488989821351
0.48492429613217025,-1.4580624872007864,-1.4718572351069144,-1.443879298982501
0.4850000000000001,-1.457944732313221,-1.4717102149425334,-1.4437254245912177
0.4860000000000001,-1.4549305731520086,-1.4687058923089782,-1.4407098536856862
0.4870000000000001,-1.451959381025183,-1.4655766226384666,-1.4377719369841604
0.4876791463813632,-1.449896990276662,-1.4635173421894665,-1.4356820262277394
0.4880000000000001,-1.4490238726103057,-1.4625535301270283,-1.434699670014264
0.4890000000000001,-1.4459598697213147,-1.459489270061824,-1.4316634282747214
0.4900000000000001,-1.4429873946150458,-1.4566333117410974,-1.4287467101416431
0.4910000000000001,-1.4399980535855936,-1.45355305122898,-1.425619483965364
0.4920000000000001,-1.4369765125559668,-1.4507386224669971,-1.422669741940575
0.4930000000000001,-1.4340492880430054,-1.4477488742894682,-1.4196173654706223
0.4940000000000001,-1.4309728099880121,-1.4448665939335157,-1.41662151065854
0.4950000000000001,-1.4279511247268937,-1.4419065492845664,-1.41366576350533
0.49530570055301915,-1.427128374418747,-1.4409135397536121,-1.41262464551607
0.4960000000000001,-1.4249665159007026,-1.4388557144661012,-1.410507440732553
0.4970000000000001,-1.422038966958933,-1.4359091620107642,-1.4075422707769008
0.4980000000000001,-1.419031958015399,-1.4328993111523562,-1.4047665306963333
0.4990000000000001,-1.416107604983076,-1.430002289788174,-1.4015925114165348
0.5000000000000001,-1.413147307395249,-1.4268971428257688,-1.398682428540707
0.5010000000000001,-1.4101491182338923,-1.424086974464768,-1.3956186996000746
0.5020000000000001,-1.407237545791917,-1.4211893986256607,-1.39272671392662
0.502351060658057,-1.406244325772644,-1.4201435851289639,-1.3917018508445398
0.5030000000000001,-1.4043589877994975,-1.4182297746509966,-1.38976265976462
0.5040000000000001,-1.401476808863828,-1.4152881213609425,-1.3866789102693726
0.5050000000000001,-1.3984263546132958,-1.4125129379234214,-1.3838705568711593
0.5060000000000001,-1.3955005838162702,-1.4094692503413542,-1.3808732542285653
0.5070000000000001,-1.3926841645203414,-1.406708650899742,-1.3778003326718085
0.5080000000000001,-1.3896361109388713,-1.4037315394195362,-1.3747398391696812
0.5090000000000001,-1.3867341413856562,-1.4008175473297984,-1.3719295636882625
0.5100000000000001,-1.3838202908026682,-1.398110970279828,-1.3690529279283097
0.5110000000000001,-1.380920876198196,-1.3951283017143021,-1.3659998156113873
0.5120000000000001,-1.3780426102356673,-1.3923272274754377,-1.363224752501338
0.5130000000000001,-1.3749953731563322,-1.3892957650491549,-1.3602284791992312
0.5140000000000001,-1.3721210894130382,-1.3864293820208162,-1.3573692558541874
0.5150000000000001,-1.3692646899172376,-1.383576791572469,-1.3545818818945
0.5160000000000001,-1.366356127558212,-1.3807825557914706,-1.3516346628379972
0.5170000000000001,-1.3634712176988084,-1.377736343006692,-1.3486538707959295
0.5180000000000001,-1.3606794450409083,-1.3748265636509676,-1.3459419355642073
0.5190000000000001,-1.3577814241756798,-1.3721283087643676,-1.343149233555392
0.5200000000000001,-1.3547522347148337,-1.3691421894295965,-1.3401819419018837
0.5210000000000001,-1.352055482212275,-1.3662728594804063,-1.3374044135120338
0.5220000000000001,-1.3491107824857758,-1.3633399515371853,-1.3346427302315662
0.5230000000000001,-1.3462536167625603,-1.3606092253656583,-1.3317866780645389
0.5239716844460169,-1.343522966883278,-1.357756094423281,-1.3290709481657212
0.5240000000000001,-1.3434439980892068,-1.3576874684221556,-1.3290352313452782
0.5250000000000001,-1.34059467761847,-1.3549338075549,-1.3261103517341581
0.5260000000000001,-1.337861028015206,-1.352041898526673,-1.3233507095279808
0.5270000000000001,-1.3349936307620038,-1.3491964317542369,-1.3206474184193397
0.5280000000000001,-1.332168993779331,-1.3463866984034993,-1.3179495665273344
0.5290000000000001,-1.3293696584734214,-1.3435968586842928,-1.3152164819471344
0.5300000000000001,-1.3264552957662452,-1.3407140425223263,-1.312417997081083
0.5310000000000001,-1.323602489698449,-1.337844675068684,-1.3098686045043537
0.5320000000000001,-1.3209248605834676,-1.3349661506802533,-1.3071865900567121
0.5330000000000001,-1.318040337211308,-1.332188991072734,-1.3044394710887428
0.5340000000000001,-1.3154274326256428,-1.3292521466460312,-1.301806473753521
0.5350000000000001,-1.312676467490506,-1.3265290357132282,-1.2990976628152144
0.5360000000000001,-1.3097975001992408,-1.3237677527742984,-1.2963805985625054
0.5370000000000001,-1.307141384580463,-1.3207814494761683,-1.293913391156258
0.5380000000000001,-1.3043575899539475,-1.3180790572399905,-1.2913040727323177
0.5390000000000001,-1.301715002507148,-1.315276359823979,-1.2885490926085974
0.54,-1.2990670052747184,-1.3126219166807247,-1.285848383514554
0.5409099435927622,-1.2965361749695772,-1.3098592778731413,-1.2835817892621562
0.5410000000000001,-1.2963216415802,-1.3098485839160268,-1.283119801410584
0.542,-1.2937750283243008,-1.3070056965408994,-1.2806482552698277
0.5430000000000001,-1.2910411820978243,-1.304140859423665,-1.2780047825564158
0.544,-1.2884399384215008,-1.3015187636856396,-1.275405706258196
0.5450000000000002,-1.2857597777992111,-1.298752362473997,-1.2727463190354102
0.5451499868232611,-1.2853325236800144,-1.2984217983529824,-1.2723190917746883
0.546,-1.2832253775669464,-1.2960934420568828,-1.270130978949239
0.5470000000000002,-1.2806035433861793,-1.293476282958555,-1.26737649685657
0.547074622343345,-1.2803815280970565,-1.2932904347578176,-1.2674181278113519
0.548,-1.2779962404909233,-1.2907994210377765,-1.2648117980070257
0.5490000000000002,-1.2754654299273729,-1.2880999715496007,-1.2620704101595528
0.55,-1.2728462712814423,-1.2855558952172004,-1.2595062040280114
0.5510000000000002,-1.270196697590436,-1.2830628625950904,-1.2567773474281085
0.5513296517400597,-1.2695200537717302,-1.282092315875767,-1.2557250256830852
0.552,-1.2677622511880502,-1.2802751595862085,-1.2539426453638978
0.552761719306835,-1.2656928415748134,-1.2783792476998168,-1.252009820541375
0.5530000000000002,-1.2650453658606113,-1.2776076488767136,-1.2512416131312865
0.554,-1.2624423371135216,-1.2752198156295902,-1.2484693134354305
0.5550000000000002,-1.2599272580037457,-1.2725220668542558,-1.2457334861058578
0.556,-1.2571653971561068,-1.2698644080689194,-1.2430485922404133
0.5565150943746826,-1.2559164338886535,-1.2686913468039716,-1.2414903206515975
0.5570000000000002,-1.2546797403665144,-1.2673507371410417,-1.2402651829881746
0.558,-1.2520648812660227,-1.2647723402417144,-1.2374931036352061
0.5590000000000002,-1.2494269800862832,-1.2623351852581233,-1.2345332579254873
0.56,-1.2467708130228696,-1.2598234825566084,-1.2316624372488392
0.5603358474285367,-1.2458883750500207,-1.2590087004961625,-1.2307181442560966
0.5610000000000002,-1.2442205476887276,-1.2573149008487732,-1.2287951022513952
0.562,-1.2414070326042514,-1.2549505071512188,-1.2258733022061818
0.5630000000000002,-1.2388700440756575,-1.2524596121406344,-1.2231174433258176
0.5640000000000001,-1.2361608851359893,-1.2500103717190747,-1.2201728093537154
0.5650000000000002,-1.2335758791303135,-1.2476315773902005,-1.217150081277445
0.5660000000000001,-1.2307380703954012,-1.2453017227006655,-1.2141211421676164
0.5670000000000002,-1.2281656152030667,-1.2427423191895115,-1.2112719542644292
0.5680000000000001,-1.2255059855732813,-1.2404545694526203,-1.2083146898915762
0.5690000000000002,-1.222781055591177,-1.2380970145599342,-1.2053155029448932
0.5700000000000001,-1.2201297576257164,-1.2356191089685078,-1.2021465911947349
0.5710000000000002,-1.2172878422507662,-1.2330491772755054,-1.1992371411418095
0.5720000000000001,-1.2145566978684212,-1.2305916749006571,-1.1959782185825987
0.5730000000000002,-1.2117477228534885,-1.2280742711871069,-1.1931250003185274
0.5740000000000001,-1.20885491040904,-1.225607322317062,-1.1900058289937467
0.5750000000000002,-1.2062071057742962,-1.2229117737808743,-1.1871014848755304
0.5760000000000001,-1.2034345615624769,-1.2203088582751724,-1.1839950752479576
0.5770000000000002,-1.200547158887726,-1.2179214852689046,-1.1808554010095598
0.5780000000000001,-1.1977217916807077,-1.2152982506291148,-1.1777633098342846
0.5790000000000002,-1.1949375332720176,-1.2126354444719423,-1.1745847034358499
0.5800000000000001,-1.1920613137859992,-1.21025034337928,-1.1715992802903987
0.5810000000000002,-1.1892259466884363,-1.20750156888123,-1.168508530042645
0.5820000000000001,-1.1862877304946398,-1.2050154348409086,-1.1654417576190483
0.5830000000000002,-1.1835395663316048,-1.2023737297157011,-1.1623831058304825
0.5840000000000001,-1.1807211362517027,-1.1996635576220305,-1.159252662248349
0.5850000000000002,-1.1777289228738772,-1.1971153182081875,-1.1562488155560315
0.5860000000000001,-1.1748501630229216,-1.19445929314259,-1.1531496449559493
0.5870000000000002,-1.171940171144926,-1.1917420978707252,-1.1500229933298773
0.5880000000000001,-1.1689842580793623,-1.1888371381188576,-1.1469603998001738
0.5890000000000002,-1.1660325045833382,-1.1862964120007373,-1.1437565096530138
0.5899094400932794,-1.1633278689321092,-1.1839110468916145,-1.1408480313885632
0.5900000000000001,-1.1630983612083934,-1.1835262821229748,-1.1405203597731752
0.5910000000000002,-1.1600212604018674,-1.1807710365709179,-1.1373300223278777
0.5920000000000001,-1.156986223137897,-1.1780202469603094,-1.1344600341263829
0.5930000000000002,-1.1541596171803636,-1.1751850626135596,-1.1312054195124521
0.5940000000000001,-1.1511446567207317,-1.1724513587551286,-1.1282432682384163
0.5950000000000002,-1.1481598306840244,-1.1694763538456892,-1.1250307970950975
0.5960000000000001,-1.1451899304216426,-1.1667507946763562,-1.1219889867729205
0.5970000000000002,-1.1421685040663203,-1.1639865750648715,-1.118854992024391
0.5980000000000001,-1.1391505125805463,-1.161078299330052,-1.1159097495793373
0.5986891992932123,-1.1371387688022407,-1.159238214796956,-1.1138165588189324
0.5990000000000002,-1.1362324790927805,-1.1581306405216405,-1.1127499584818823
0.6000000000000001,-1.1331765998134675,-1.1553985369466977,-1.1096104613758453
0.6010000000000002,-1.1301681455001422,-1.152519732480737,-1.1065425458596312
0.6020000000000001,-1.1272850883947125,-1.1496149071561914,-1.1034913546424758
0.6030000000000002,-1.1241501801543876,-1.146610362684673,-1.1004489285897838
0.6040000000000001,-1.1211284959281005,-1.1438166276087065,-1.0972245062098065
0.6050000000000002,-1.1182290770514443,-1.1410402814549543,-1.0943220222799313
0.6060000000000001,-1.115223268311495,-1.1381162604077353,-1.0912497919123896
0.6070000000000002,-1.1124087517953314,-1.1352712462961772,-1.0881171005195869
0.6080000000000001,-1.1095268394507611,-1.1323671002600324,-1.0851198553909494
0.6090000000000002,-1.1064609589399055,-1.1294464288651023,-1.0820904850508442
0.6100000000000001,-1.1036828437151773,-1.1266572099165797,-1.079105061058708
0.6110000000000002,-1.1007741484937426,-1.1236873396822293,-1.0759334047232132
0.6120000000000001,-1.0978316647308815,-1.1209371807918502,-1.0729734731803808
0.6130000000000002,-1.0948890697274916,-1.1180147897547001,-1.0699335740646623
0.6140000000000001,-1.0921225827719045,-1.115239448552372,-1.066891406753305
0.6150000000000002,-1.0893595778712535,-1.1126447764546938,-1.0638959344436243
0.6160000000000001,-1.0862964796810046,-1.1098884094893595,-1.0609712883189035
0.6165500066672462,-1.0848134501251443,-1.1084507186210837,-1.0591842469128205
0.6170000000000002,-1.0836078744314084,-1.1070599673743189,-1.0578365041901026
0.6180000000000001,-1.080717354918924,-1.10442461403284,-1.0547362245301422
0.6190000000000002,-1.0781699878485296,-1.1018172354548645,-1.0518335623254274
0.6200000000000001,-1.0752921528260133,-1.099035990639704,-1.0486005982108928
0.6210000000000002,-1.0727237488085886,-1.0964235716947992,-1.045511798350214
0.6220000000000001,-1.0700507474793417,-1.093622469706187,-1.0423255149679551
0.6230000000000002,-1.067497597629592,-1.091068284883137,-1.0389715627648122
0.6240000000000001,-1.064951722594956,-1.088444554299019,-1.0353908505988776
0.6250000000000002,-1.0625083116262566,-1.086013796201634,-1.0318353342631488
0.6260000000000001,-1.0599933199428295,-1.0833897495453106,-1.0284903397746052
0.6270000000000002,-1.057699556702816,-1.0810730135445032,-1.024483721724636
0.6280000000000001,-1.0553148553709475,-1.0785786907816886,-1.02085729633902
0.6290000000000002,-1.0529838640430382,-1.0763380546225654,-1.016941664973507
0.6300000000000001,-1.050427556478092,-1.0740973507548879,-1.0132610416918852
0.6310000000000002,-1.0483134338138622,-1.0720184972087743,-1.0090725775055094
0.63124373429079,-1.0475696491593878,-1.0714030232996856,-1.008221038504458
0.6320000000000001,-1.0458018037003174,-1.0697608072145801,-1.0053820670926517
0.6330000000000002,-1.043629393704748,-1.0678264435103357,-1.0010542868870598
0.6340000000000001,-1.0414494916091044,-1.0660195839840827,-0.9972091154771583
0.6350000000000002,-1.0390636531366388,-1.0641244284950342,-0.9931643569853539
0.6360000000000001,-1.0366733882217762,-1.0624552026325247,-0.9888356421606381
0.6370000000000002,-1.0342142262656662,-1.0608716083925378,-0.9845063264811533
0.6380000000000001,-1.0318567015381501,-1.0596191474949717,-0.9803633128130204
0.6390000000000002,-1.0293230970516838,-1.0580493462958152,-0.9756611429182704
0.6400000000000001,-1.0270375462957615,-1.056671772273239,-0.9712932041703674
0.6410000000000002,-1.0247493790289095,-1.0555307235561289,-0.9664396451108266
0.6420000000000001,-1.0223286735790427,-1.0544921488589318,-0.9618408439460292
0.6430000000000002,-1.0198485506080373,-1.0534103634203735,-0.9567535949002557
0.6440000000000001,-1.0174110526324713,-1.0524819795435627,-0.952316453282324
0.6450000000000002,-1.0147608829308417,-1.0513944041696979,-0.9473437286975759
0.6460000000000001,-1.0122479930353911,-1.0504669162080456,-0.9423564462917815
0.6470000000000002,-1.0096602558569334,-1.049601674645924,-0.937129874470507
0.6480000000000001,-1.0068449541807163,-1.0487516690111494,-0.9327345713811477
0.6490000000000002,-1.0045056404723611,-1.0479946903358859,-0.9275797477694838
0.6500000000000001,-1.0017628939824217,-1.0472377180299282,-0.9230103164338994
0.6510000000000002,-0.9993635243228008,-1.0464971228187177,-0.9182511334782777
0.6520000000000001,-0.9968468321581638,-1.046063820571815,-0.9133068768702359
0.6530000000000002,-0.994395843185498,-1.0452891992062403,-0.9080877990088839
0.6540000000000001,-0.992078102712084,-1.0453539607649476,-0.9030991325274456
0.6550000000000002,-0.9893891598877177,-1.0446821581917858,-0.8981431285089019
0.6560000000000001,-0.986875977067794,-1.0444284053047677,-0.8925252243979831
0.6570000000000003,-0.9843223951901897,-1.043719797947967,-0.8873131174461124
0.6580000000000001,-0.981750576606458,-1.0435907893558443,-0.8820692018588605
0.6590000000000003,-0.9788860177051952,-1.0432770425853013,-0.8767529178274098
0.6600000000000001,-0.97645518445058,-1.0432128919608588,-0.8710818783007896
0.6610000000000003,-0.9740132200116058,-1.0430532567469786,-0.8654954977843052
0.6620000000000001,-0.9711266648557166,-1.0426128982756668,-0.8601534529422481
0.6630000000000003,-0.9685322807520085,-1.042423004159499,-0.8549271939134528
0.6640000000000001,-0.9664562746014096,-1.04238188755936,-0.8493823077410381
0.6650000000000003,-0.9636310055295989,-1.0423851547591112,-0.8438568115912701
0.6660000000000001,-0.9612624317846381,-1.0425206862338043,-0.8382262311854627
0.6670000000000003,-0.9585208619971539,-1.0421829891145131,-0.8327464484623505
0.6680000000000001,-0.9562524813989536,-1.0426211612011005,-0.8272564363277928
0.669,-0.9535945866090699,-1.0428483445203331,-0.8218114605116587
0.67,-0.9512431900509284,-1.0431738988440666,-0.815836328455187
